,func,ncalls,ccalls,tottime,cumtime,callers
277,"<code object given_matrix_find_cell_to_respond_to_presence at 0x7eae66a5ad80, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/supporting_functions_for_consistency.py"", line 66>",632,0,0.021808288000000002,0.002639717,"[_lsprof.profiler_subentry(code=<code object given_matrix_shortlist_response_cells at 0x558964ae08a0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/supporting_functions_for_consistency.py"", line 29>, callcount=632, reccallcount=0, totaltime=0.014246817, inlinetime=0.010880555), _lsprof.profiler_subentry(code='<built-in method builtins.any>', callcount=357, reccallcount=0, totaltime=0.003775898, inlinetime=0.000268279), _lsprof.profiler_subentry(code=<code object <genexpr> at 0x7eae6688dce0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/supporting_functions_for_consistency.py"", line 78>, callcount=230, reccallcount=0, totaltime=0.000111138, inlinetime=0.000111138), _lsprof.profiler_subentry(code=<code object _argsort_dispatcher at 0x7eaea4db8d30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 1125>, callcount=127, reccallcount=0, totaltime=1.5934e-05, inlinetime=1.5934e-05), _lsprof.profiler_subentry(code=<code object argsort at 0x7eaea72fa6a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 1129>, callcount=127, reccallcount=0, totaltime=0.001018784, inlinetime=0.000113911)]"
278,"<code object parse_sounds at 0x7eae66a62d30, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/snr_implementation.py"", line 14>",632,0,0.034494801000000005,0.005340177000000001,"[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=3597, reccallcount=0, totaltime=0.000580814, inlinetime=0.000580814), _lsprof.profiler_subentry(code=<code object angle_between at 0x7eae66a5a9e0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 65>, callcount=5973, reccallcount=0, totaltime=0.006048976, inlinetime=0.003713731), _lsprof.profiler_subentry(code=<code object change_tuples_to_vector_in_sound at 0x7eae6689cd40, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/utilities.py"", line 128>, callcount=5973, reccallcount=0, totaltime=0.022524834, inlinetime=0.007981405)]"
279,"<code object get_temporal_masking_function_based_on_sound at 0x7eae66a630f0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/snr_implementation.py"", line 364>",1815,0,7.330332949000001,0.11512654700000001,"[_lsprof.profiler_subentry(code=<code object new_method at 0x7eae7079f030, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/ops/common.py"", line 62>, callcount=43911, reccallcount=0, totaltime=2.750821553, inlinetime=0.033710988000000004), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x55896466c320, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4067>, callcount=58548, reccallcount=0, totaltime=2.628524785, inlinetime=0.13851743600000002), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=14637, reccallcount=0, totaltime=0.0029557100000000003, inlinetime=0.0029557100000000003), _lsprof.profiler_subentry(code=<code object _mean_dispatcher at 0x7eaea4dba4c0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3729>, callcount=14637, reccallcount=0, totaltime=0.0021336090000000003, inlinetime=0.0021336090000000003), _lsprof.profiler_subentry(code=<code object mean at 0x7eaea72a3690, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3734>, callcount=14637, reccallcount=0, totaltime=0.5221295060000001, inlinetime=0.021856183), _lsprof.profiler_subentry(code=<code object read_csv at 0x5589649fd9d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 868>, callcount=1815, reccallcount=0, totaltime=1.3086412390000002, inlinetime=0.013620525000000001)]"
280,"<code object rotate at 0x7eae66a71960, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 111>",45654,0,0.079329435,0.051803224,"[_lsprof.profiler_subentry(code='<built-in method math.cos>', callcount=91308, reccallcount=0, totaltime=0.014016014, inlinetime=0.014016014), _lsprof.profiler_subentry(code='<built-in method math.sin>', callcount=91308, reccallcount=0, totaltime=0.009013723000000001, inlinetime=0.009013723000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eae668ecab0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 8>, callcount=45654, reccallcount=0, totaltime=0.004496474, inlinetime=0.004496474)]"
281,"<code object to_pickle at 0x7eae66ad47b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/pickle.py"", line 33>",1,0,0.000390961,5.533e-06,"[_lsprof.profiler_subentry(code=<code object get_handle at 0x5589647db520, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/common.py"", line 664>, callcount=1, reccallcount=0, totaltime=0.000146176, inlinetime=1.1784000000000001e-05), _lsprof.profiler_subentry(code=<code object __enter__ at 0x7eae670d0b90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/common.py"", line 148>, callcount=1, reccallcount=0, totaltime=8.800000000000001e-08, inlinetime=8.800000000000001e-08), _lsprof.profiler_subentry(code=<code object __exit__ at 0x7eae6708d890, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/common.py"", line 151>, callcount=1, reccallcount=0, totaltime=1.6856000000000003e-05, inlinetime=1.038e-06), _lsprof.profiler_subentry(code='<built-in method _pickle.dump>', callcount=1, reccallcount=0, totaltime=0.00022230800000000003, inlinetime=0.00020572100000000002)]"
282,"<code object decide_next_direction at 0x7eae66ad5e30, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/bats.py"", line 385>",632,0,0.14168587800000002,0.0013282530000000002,"[_lsprof.profiler_subentry(code=<code object decide_next_direction_based_on_consistency at 0x558964aefd30, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/bats_response_to_sound.py"", line 10>, callcount=632, reccallcount=0, totaltime=0.134271363, inlinetime=0.006429342), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x55896466c320, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4067>, callcount=632, reccallcount=0, totaltime=0.002701946, inlinetime=0.000982148), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x5589648cf400, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1104>, callcount=632, reccallcount=0, totaltime=0.0026848, inlinetime=0.000906118), _lsprof.profiler_subentry(code=<code object normalize at 0x7eae668dc570, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 43>, callcount=632, reccallcount=0, totaltime=0.0006995160000000001, inlinetime=0.00037708900000000005)]"
283,"<code object contains_point at 0x7eae66ad62b0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/sounds.py"", line 76>",2054540,0,8.599071554,1.075522617,"[_lsprof.profiler_subentry(code=<code object __getitem__ at 0x55896466c320, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4067>, callcount=703228, reccallcount=0, totaltime=2.49264629, inlinetime=0.8959699820000001), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x5589648cf400, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1104>, callcount=703228, reccallcount=0, totaltime=2.093501323, inlinetime=0.6286648370000001), _lsprof.profiler_subentry(code='<built-in method builtins.max>', callcount=703228, reccallcount=0, totaltime=0.13128316, inlinetime=0.13128316), _lsprof.profiler_subentry(code=<code object distance_to at 0x7eae668e08a0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 54>, callcount=2054540, reccallcount=0, totaltime=2.8061181640000004, inlinetime=0.8319409710000001)]"
284,"<code object convert_matrix_to_one_hot at 0x7eae66ad6730, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/supporting_functions_for_consistency.py"", line 7>",599,0,0.007107895,0.006744522,"[_lsprof.profiler_subentry(code=""<method 'copy' of 'numpy.ndarray' objects>"", callcount=599, reccallcount=0, totaltime=0.000363373, inlinetime=0.000363373)]"
285,"<code object close at 0x7eae66b6f210, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1622>",3630,0,0.028241922000000003,0.0033507930000000003,"[_lsprof.profiler_subentry(code=<code object close at 0x5589647b8c00, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/common.py"", line 131>, callcount=3630, reccallcount=0, totaltime=0.019339858, inlinetime=0.0037323200000000003), _lsprof.profiler_subentry(code=<code object close at 0x7eae66a30810, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/c_parser_wrapper.py"", line 194>, callcount=3630, reccallcount=0, totaltime=0.005551271, inlinetime=0.005551271)]"
286,"<code object _validate_skipfooter at 0x7eae66bbdfb0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 2365>",3630,0,0.0014878600000000001,0.001090362,"[_lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=3630, reccallcount=0, totaltime=0.00039749800000000004, inlinetime=0.00039749800000000004)]"
287,"<code object is_index_col at 0x7eae66be24f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 1461>",10890,0,0.001515477,0.001515477,
288,"<code object _set_noconvert_columns at 0x7eae66be9030, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/c_parser_wrapper.py"", line 201>",3630,0,0.014698116,0.007555310000000001,"[_lsprof.profiler_subentry(code=<code object _set_noconvert_dtype_columns at 0x558964a19ee0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 610>, callcount=3630, reccallcount=0, totaltime=0.007142806000000001, inlinetime=0.005510771)]"
289,"<code object _validate_names at 0x7eae66bf9610, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 559>",3630,0,0.0005204960000000001,0.0005204960000000001,
290,"<code object _do_date_conversions at 0x7eae66bf9f70, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 880>",3630,0,0.007615192000000001,0.004050161,"[_lsprof.profiler_subentry(code=<code object _process_date_conversion at 0x558964a362c0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 1283>, callcount=3630, reccallcount=0, totaltime=0.003565031, inlinetime=0.003300195)]"
291,"<code object _validate_usecols_arg at 0x7eae66bfa290, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 995>",3630,0,0.0007715430000000001,0.0007715430000000001,
292,"<code object _constructor_from_mgr at 0x7eae66efc810, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 664>",3630,0,0.01801335,0.0038324820000000003,"[_lsprof.profiler_subentry(code=<code object _from_mgr at 0x7eae67953990, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 339>, callcount=3630, reccallcount=0, totaltime=0.009493072, inlinetime=0.002469717), _lsprof.profiler_subentry(code=<code object __setattr__ at 0x5589645cc5a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6320>, callcount=3630, reccallcount=0, totaltime=0.004687796, inlinetime=0.004687796)]"
293,"<code object __array__ at 0x7eae66f34410, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 978>",14637,0,0.025309501,0.013248860000000001,"[_lsprof.profiler_subentry(code='<built-in method numpy.asarray>', callcount=14637, reccallcount=0, totaltime=0.002661587, inlinetime=0.002661587), _lsprof.profiler_subentry(code=<code object using_copy_on_write at 0x7eae70c23930, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/_config/__init__.py"", line 34>, callcount=14637, reccallcount=0, totaltime=0.002859162, inlinetime=0.002859162), _lsprof.profiler_subentry(code=<code object _values at 0x7eae6712aa30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 831>, callcount=14637, reccallcount=0, totaltime=0.006539892, inlinetime=0.003702288)]"
294,"<code object _constructor at 0x7eae66f40850, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 660>",47541,0,0.005293071000000001,0.005293071000000001,
295,"<code object _clear_item_cache at 0x7eae66f40c60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1489>",58431,0,0.004992777,0.004992777,
296,"<code object reindex at 0x7eae66f545d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 5147>",3630,0,0.181491539,0.006029751000000001,"[_lsprof.profiler_subentry(code=<code object reindex at 0x5589645e1da0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 5362>, callcount=3630, reccallcount=0, totaltime=0.175461788, inlinetime=0.007785508000000001)]"
297,"<code object isna at 0x7eae66f54a80, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 5784>",3630,0,0.201918646,0.001534053,"[_lsprof.profiler_subentry(code=<code object isna at 0x7eae677fe030, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 8712>, callcount=3630, reccallcount=0, totaltime=0.200384593, inlinetime=0.002938168)]"
